"subject","type","item","condition","question","correct_answer","response","rt","group_G","ambiguity_G","ambiguity","group"
"Non-Native 17","gp",14,"b","0","-","-",12760,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 17","gp",21,"a","0","-","-",9739,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",10,"c","0","-","-",8255,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",4,"a","0","-","-",6904,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",24,"a","0","-","-",4463,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",22,"c","0","-","-",11287,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",12,"a","0","-","-",10970,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",23,"d","0","-","-",7128,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",3,"d","0","-","-",9741,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",7,"d","0","-","-",5085,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",1,"b","0","-","-",11292,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",20,"a","0","-","-",7429,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",18,"c","0","-","-",4530,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",17,"b","0","-","-",3966,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",15,"d","0","-","-",5854,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",6,"c","0","-","-",8607,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",21,"b","0","-","-",4260,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",11,"d","0","-","-",6706,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",8,"a","0","-","-",7241,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",13,"b","0","-","-",4415,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",16,"a","0","-","-",14134,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",5,"b","0","-","-",7807,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",2,"c","0","-","-",9235,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",14,"c","0","-","-",5756,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 18","gp",19,"d","0","-","-",6475,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 18","gp",9,"b","0","-","-",2869,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",24,"b","0","-","-",7068,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",19,"a","0","-","-",8984,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",1,"c","0","-","-",15155,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",16,"b","0","-","-",11293,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",13,"c","0","-","-",10499,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",18,"d","0","-","-",7914,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",23,"a","0","-","-",7778,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",15,"a","0","-","-",14291,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",10,"d","0","-","-",12309,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",9,"c","0","-","-",6503,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",3,"a","0","-","-",9410,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",4,"b","0","-","-",11486,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",12,"b","0","-","-",6125,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",6,"d","0","-","-",11085,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",20,"b","0","-","-",11561,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",7,"a","0","-","-",9569,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",21,"c","0","-","-",10922,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",2,"d","0","-","-",5888,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",11,"a","0","-","-",6940,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",17,"c","0","-","-",13905,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",5,"c","0","-","-",5955,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 19","gp",22,"d","0","-","-",7084,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",14,"d","0","-","-",6700,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 19","gp",8,"b","0","-","-",7002,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",16,"c","0","-","-",8867,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",18,"a","0","-","-",13703,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",11,"b","0","-","-",10740,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",7,"b","0","-","-",13434,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",23,"b","0","-","-",4724,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",22,"a","0","-","-",22179,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",17,"d","0","-","-",5070,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",3,"b","0","-","-",4628,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",12,"c","0","-","-",11485,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",6,"a","0","-","-",14758,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",1,"d","0","-","-",6541,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",14,"a","0","-","-",5555,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",24,"c","0","-","-",16223,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",21,"d","0","-","-",4924,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",19,"b","0","-","-",14082,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",13,"d","0","-","-",3875,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",8,"c","0","-","-",4223,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",10,"a","0","-","-",9314,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",5,"d","0","-","-",7418,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",2,"a","0","-","-",6583,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",15,"b","0","-","-",6319,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",9,"d","0","-","-",4237,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 20","gp",20,"c","0","-","-",12056,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 20","gp",4,"c","0","-","-",4950,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",14,"b","0","-","-",5924,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",19,"c","0","-","-",5892,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",16,"d","0","-","-",3780,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",13,"a","0","-","-",14604,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",5,"a","0","-","-",8297,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",20,"d","0","-","-",3522,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",7,"c","0","-","-",4430,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",1,"a","0","-","-",3188,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",2,"b","0","-","-",3798,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",17,"a","0","-","-",6364,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",15,"c","0","-","-",7159,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",12,"d","0","-","-",4143,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",18,"b","0","-","-",3931,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",8,"d","0","-","-",2898,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",9,"a","0","-","-",3187,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",24,"d","0","-","-",3787,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",21,"a","0","-","-",9294,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",3,"c","0","-","-",7705,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",11,"c","0","-","-",4369,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 21","gp",10,"b","0","-","-",3575,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",6,"b","0","-","-",3682,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",22,"b","0","-","-",4028,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",4,"d","0","-","-",4966,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 21","gp",23,"c","0","-","-",4762,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",15,"d","0","-","-",3230,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",21,"b","0","-","-",7447,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",13,"b","0","-","-",3501,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",2,"c","0","-","-",3999,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",20,"a","0","-","-",4581,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",12,"a","0","-","-",4363,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",24,"a","0","-","-",7012,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",7,"d","0","-","-",5602,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",5,"b","0","-","-",15229,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",11,"d","0","-","-",3896,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",1,"b","0","-","-",3001,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",8,"a","0","-","-",3859,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",4,"a","0","-","-",3554,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",3,"d","0","-","-",2612,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",22,"c","0","-","-",5402,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",18,"c","0","-","-",8975,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",10,"c","0","-","-",8061,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",16,"a","0","-","-",4049,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",23,"d","0","-","-",3252,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",9,"b","0","-","-",7702,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",17,"b","0","-","-",2953,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",19,"d","0","-","-",6867,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 22","gp",6,"c","0","-","-",4339,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 22","gp",14,"c","0","-","-",3541,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",2,"d","0","-","-",4668,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",23,"a","0","-","-",5961,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",16,"b","0","-","-",2915,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",15,"a","0","-","-",2512,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",5,"c","0","-","-",4315,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",6,"d","0","-","-",4342,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",7,"a","0","-","-",2477,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",22,"d","0","-","-",3920,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",17,"c","0","-","-",3515,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",24,"b","0","-","-",3117,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",14,"d","0","-","-",2738,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",13,"c","0","-","-",2681,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",8,"b","0","-","-",2224,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",20,"b","0","-","-",3618,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",18,"d","0","-","-",3658,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",9,"c","0","-","-",2741,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",4,"b","0","-","-",4404,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",11,"a","0","-","-",3227,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",19,"a","0","-","-",4008,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",12,"b","0","-","-",2839,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",10,"d","0","-","-",3282,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 23","gp",3,"a","0","-","-",2365,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",1,"c","0","-","-",3413,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 23","gp",21,"c","0","-","-",8404,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",7,"b","0","-","-",4845,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",9,"d","0","-","-",7412,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",1,"d","0","-","-",4482,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",24,"c","0","-","-",9388,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",13,"d","0","-","-",6106,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",6,"a","0","-","-",6253,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",22,"a","0","-","-",8388,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",8,"c","0","-","-",8139,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",3,"b","0","-","-",5557,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",21,"d","0","-","-",5169,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",15,"b","0","-","-",3811,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",4,"c","0","-","-",9201,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",16,"c","0","-","-",8542,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",11,"b","0","-","-",4365,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",18,"a","0","-","-",7024,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",12,"c","0","-","-",6022,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",23,"b","0","-","-",3884,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",17,"d","0","-","-",3943,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",2,"a","0","-","-",5922,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",10,"a","0","-","-",7525,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",14,"a","0","-","-",6757,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",5,"d","0","-","-",3984,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 24","gp",20,"c","0","-","-",7189,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 24","gp",19,"b","0","-","-",5245,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",6,"b","0","-","-",6128,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",12,"d","0","-","-",6213,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",1,"a","0","-","-",10426,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",7,"c","0","-","-",5904,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",24,"d","0","-","-",5541,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",2,"b","0","-","-",12272,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",3,"c","0","-","-",12564,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",23,"c","0","-","-",3936,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",4,"d","0","-","-",5684,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",21,"a","0","-","-",3392,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",10,"b","0","-","-",3933,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",8,"d","0","-","-",4545,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",13,"a","0","-","-",3924,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",20,"d","0","-","-",4029,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",17,"a","0","-","-",6269,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",11,"c","0","-","-",7021,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",16,"d","0","-","-",3404,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",15,"c","0","-","-",8398,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",18,"b","0","-","-",5998,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",5,"a","0","-","-",7597,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",14,"b","0","-","-",5400,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",19,"c","0","-","-",7862,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 25","gp",22,"b","0","-","-",5112,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 25","gp",9,"a","0","-","-",5277,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",14,"c","0","-","-",7029,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",2,"c","0","-","-",4123,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",19,"d","0","-","-",3270,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",4,"a","0","-","-",3241,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",22,"c","0","-","-",9482,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",23,"d","0","-","-",3418,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",3,"d","0","-","-",4913,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",8,"a","0","-","-",4025,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",18,"c","0","-","-",2940,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",16,"a","0","-","-",3415,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",9,"b","0","-","-",2554,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",20,"a","0","-","-",2492,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",13,"b","0","-","-",2523,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",17,"b","0","-","-",2413,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",24,"a","0","-","-",6136,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",15,"d","0","-","-",7215,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",21,"b","0","-","-",2368,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",10,"c","0","-","-",3451,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",11,"d","0","-","-",2804,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",7,"d","0","-","-",2864,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",1,"b","0","-","-",2691,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",12,"a","0","-","-",2937,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 26","gp",5,"b","0","-","-",2157,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 26","gp",6,"c","0","-","-",4234,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",4,"b","0","-","-",8674,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",17,"c","0","-","-",14575,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",14,"d","0","-","-",13763,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",2,"d","0","-","-",9273,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",12,"b","0","-","-",4486,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",6,"d","0","-","-",11122,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",15,"a","0","-","-",9607,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",23,"a","0","-","-",10424,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",9,"c","0","-","-",12789,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",22,"d","0","-","-",11968,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",1,"c","0","-","-",7684,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",19,"a","0","-","-",8865,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",24,"b","0","-","-",7743,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",5,"c","0","-","-",11993,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",8,"b","0","-","-",7164,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",7,"a","0","-","-",8903,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",10,"d","0","-","-",6945,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",3,"a","0","-","-",12779,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",11,"a","0","-","-",12108,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",20,"b","0","-","-",4842,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",21,"c","0","-","-",10461,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",13,"c","0","-","-",4832,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 27","gp",18,"d","0","-","-",6905,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 27","gp",16,"b","0","-","-",3599,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",4,"c","0","-","-",12554,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",15,"b","0","-","-",8746,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",8,"c","0","-","-",13285,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",14,"a","0","-","-",8749,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",5,"d","0","-","-",18971,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",9,"d","0","-","-",7650,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",22,"a","0","-","-",20412,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",1,"d","0","-","-",6477,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",20,"c","0","-","-",7020,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",11,"b","0","-","-",16621,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",17,"d","0","-","-",5016,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",12,"c","0","-","-",9660,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",19,"b","0","-","-",15104,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",24,"c","0","-","-",21677,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",16,"c","0","-","-",14683,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",18,"a","0","-","-",11745,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",6,"a","0","-","-",40887,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",21,"d","0","-","-",13621,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",7,"b","0","-","-",8045,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",13,"d","0","-","-",5783,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",23,"b","0","-","-",6138,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",3,"b","0","-","-",8754,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 28","gp",10,"a","0","-","-",21922,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 28","gp",2,"a","0","-","-",18161,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",15,"c","0","-","-",5830,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",24,"d","0","-","-",2790,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",6,"b","0","-","-",4450,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",3,"c","0","-","-",4630,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",9,"a","0","-","-",2990,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",16,"d","0","-","-",3324,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",7,"c","0","-","-",5450,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",22,"b","0","-","-",5407,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",5,"a","0","-","-",4038,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",10,"b","0","-","-",2486,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",4,"d","0","-","-",4234,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",1,"a","0","-","-",4927,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",23,"c","0","-","-",4827,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",14,"b","0","-","-",2814,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",19,"c","0","-","-",2614,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",2,"b","0","-","-",3327,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",21,"a","0","-","-",6084,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",11,"c","0","-","-",4477,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",12,"d","0","-","-",7004,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",20,"d","0","-","-",4853,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",8,"d","0","-","-",3443,"Non-Native","Unambiguous",-0.5,0.5
