"controller","condition","item","response","response_time","subject","group_G","ambiguity_G","question_type_G","ambiguity","question_type","group"
"PictureAccept","exp1-1","6",0,3402,"Native 27","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","21",1,1491,"Native 27","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","22",1,7820,"Native 27","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","16",1,1480,"Native 27","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","19",1,3476,"Native 27","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","1",1,4218,"Native 27","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","5",1,3235,"Native 27","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","13",1,1879,"Native 27","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","3",0,6950,"Native 27","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","9",1,2407,"Native 28","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","7",1,2227,"Native 28","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-4","20",1,3531,"Native 28","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","18",1,4909,"Native 28","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","5",1,4103,"Native 28","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","17",0,2734,"Native 28","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","10",1,1452,"Native 28","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","13",0,1042,"Native 28","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","24",0,1246,"Native 28","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-3","23",0,1613,"Native 28","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","15",0,1497,"Native 28","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-4","12",1,916,"Native 28","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","21",0,2797,"Native 28","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","8",1,1216,"Native 28","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","14",1,3156,"Native 28","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","3",0,2563,"Native 28","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-4","4",0,2133,"Native 28","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","2",1,672,"Native 28","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","11",0,2268,"Native 28","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-1","1",1,2831,"Native 28","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","16",1,864,"Native 28","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-3","19",1,1254,"Native 28","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","22",1,1702,"Native 28","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","6",1,1505,"Native 28","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","14",1,2952,"Native 29","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","18",0,2330,"Native 29","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-1","20",1,2232,"Native 29","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","10",1,2153,"Native 29","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","21",1,1811,"Native 29","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","11",0,2067,"Native 29","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","16",0,1263,"Native 29","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","19",1,841,"Native 29","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","24",1,1258,"Native 29","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","3",1,1145,"Native 29","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","12",0,1455,"Native 29","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","15",1,858,"Native 29","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","8",1,1420,"Native 29","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","23",1,906,"Native 29","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-3","22",1,1281,"Native 29","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","6",1,814,"Native 29","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","13",1,1052,"Native 29","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","5",1,1288,"Native 29","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","1",1,997,"Native 29","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","7",1,588,"Native 29","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","9",1,860,"Native 29","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","2",1,607,"Native 29","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","17",0,929,"Native 29","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","4",0,719,"Native 29","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","23",0,1681,"Native 30","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","6",1,5232,"Native 30","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","18",1,1094,"Native 30","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","14",1,1260,"Native 30","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","7",1,5602,"Native 30","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","15",0,2539,"Native 30","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","17",0,774,"Native 30","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","21",0,1143,"Native 30","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-4","22",1,742,"Native 30","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","2",1,1524,"Native 30","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","10",1,984,"Native 30","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-3","1",1,649,"Native 30","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-1","11",1,1153,"Native 30","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","9",1,1139,"Native 30","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","16",1,918,"Native 30","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","3",0,894,"Native 30","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","5",1,1136,"Native 30","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","4",1,1097,"Native 30","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","8",1,2722,"Native 30","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","19",0,1295,"Native 30","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","20",1,1057,"Native 30","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","12",1,1687,"Native 30","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","13",0,617,"Native 30","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","24",1,712,"Native 30","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","9",0,1809,"Native 31","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","5",1,1125,"Native 31","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","21",1,1789,"Native 31","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","18",1,2952,"Native 31","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","7",1,4643,"Native 31","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","1",1,3019,"Native 31","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","23",1,1959,"Native 31","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","14",1,2007,"Native 31","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","3",1,2365,"Native 31","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","24",1,1617,"Native 31","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","11",1,1537,"Native 31","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","2",1,1612,"Native 31","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","12",1,1363,"Native 31","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","15",1,1055,"Native 31","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","16",1,1281,"Native 31","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","8",1,1287,"Native 31","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","4",0,2140,"Native 31","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-1","6",1,1122,"Native 31","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","20",1,1238,"Native 31","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","19",1,1403,"Native 31","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","10",1,994,"Native 31","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","17",1,1380,"Native 31","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","13",1,1158,"Native 31","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","22",1,1061,"Native 31","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","4",1,4781,"Native 32","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","22",1,2119,"Native 32","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","8",1,2688,"Native 32","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","20",1,1926,"Native 32","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","21",0,6807,"Native 32","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","10",1,2046,"Native 32","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","11",0,5701,"Native 32","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-4","12",1,1845,"Native 32","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","2",1,9312,"Native 32","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","15",1,1759,"Native 32","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","14",1,3622,"Native 32","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","18",1,1944,"Native 32","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","9",1,2294,"Native 32","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","13",1,5888,"Native 32","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","7",1,1805,"Native 32","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","3",1,6841,"Native 32","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-1","17",0,1335,"Native 32","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","1",1,4619,"Native 32","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","23",1,3748,"Native 32","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","19",1,3593,"Native 32","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-4","16",1,3074,"Native 32","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","5",1,1684,"Native 32","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","6",1,1377,"Native 32","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","24",1,1215,"Native 32","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","21",1,1847,"Native 33","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","18",1,1620,"Native 33","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","10",0,3304,"Native 33","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","2",0,3103,"Native 33","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-4","7",1,816,"Native 33","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","11",0,3167,"Native 33","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","5",0,1954,"Native 33","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","16",0,1620,"Native 33","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","13",1,1482,"Native 33","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","17",0,1591,"Native 33","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","23",1,1548,"Native 33","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","8",0,1987,"Native 33","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","22",1,4251,"Native 33","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","9",1,1403,"Native 33","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","14",0,2023,"Native 33","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-1","24",1,1880,"Native 33","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","19",1,1704,"Native 33","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","1",1,1537,"Native 33","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","6",1,1453,"Native 33","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-4","15",1,1090,"Native 33","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-1","12",0,4166,"Native 33","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","20",1,1371,"Native 33","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","4",1,1295,"Native 33","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","3",1,1447,"Native 33","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-3","9",1,4152,"Native 34","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-1","7",0,3594,"Native 34","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","14",1,2111,"Native 34","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","18",1,1324,"Native 34","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","2",1,1184,"Native 34","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","6",1,8872,"Native 34","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","8",1,1818,"Native 34","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","12",1,1223,"Native 34","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","23",1,2989,"Native 34","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","19",1,2097,"Native 34","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","13",1,1006,"Native 34","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","4",1,1513,"Native 34","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","3",0,2365,"Native 34","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-1","11",1,1387,"Native 34","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-3","5",1,842,"Native 34","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-3","1",1,1336,"Native 34","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","24",1,1313,"Native 34","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-4","10",1,1308,"Native 34","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-4","22",1,1003,"Native 34","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-3","17",1,988,"Native 34","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-2","20",1,1417,"Native 34","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-3","21",1,706,"Native 34","Native","Ambiguous","Main_Clause_Question",0.5,0.5,-0.5
"PictureAccept","exp1-1","15",1,926,"Native 34","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","16",1,913,"Native 34","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","14",1,11113,"Native 35","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-2","15",1,7965,"Native 35","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-1","6",1,4172,"Native 35","Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,-0.5
"PictureAccept","exp1-4","21",1,1486,"Native 35","Native","Unambiguous","Main_Clause_Question",-0.5,0.5,-0.5
"PictureAccept","exp1-2","11",1,8381,"Native 35","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
"PictureAccept","exp1-2","3",1,6214,"Native 35","Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,-0.5
