"subject","item","region","measure","condition","rawdata","group_G","region_G","trial","sort","skips","reading_time","ambiguity_G","continuation_G","ambiguity_continuation_G","ambiguity","continuation","group"
"Non-Native 7",14,-0.5,"rp",4,305,"Non-Native","continuation","Non-Native 7 14","continuation/rp",0,305,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 7",9,-0.5,"rp",3,217,"Non-Native","continuation","Non-Native 7 9","continuation/rp",0,217,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 7",4,-0.5,"rp",2,199,"Non-Native","continuation","Non-Native 7 4","continuation/rp",0,199,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 7",24,-0.5,"rp",2,98,"Non-Native","continuation","Non-Native 7 24","continuation/rp",0,98,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 7",13,-0.5,"rp",3,317,"Non-Native","continuation","Non-Native 7 13","continuation/rp",0,317,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 7",17,-0.5,"rp",3,290,"Non-Native","continuation","Non-Native 7 17","continuation/rp",0,290,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 7",11,-0.5,"rp",1,147,"Non-Native","continuation","Non-Native 7 11","continuation/rp",0,147,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 7",5,-0.5,"rp",3,200,"Non-Native","continuation","Non-Native 7 5","continuation/rp",0,200,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 7",1,-0.5,"rp",3,289,"Non-Native","continuation","Non-Native 7 1","continuation/rp",0,289,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 7",18,-0.5,"rp",4,157,"Non-Native","continuation","Non-Native 7 18","continuation/rp",0,157,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 7",6,-0.5,"rp",4,6564,"Non-Native","continuation","Non-Native 7 6","continuation/rp",0,6564,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 7",21,-0.5,"rp",3,0,"Non-Native","continuation","Non-Native 7 21","continuation/rp",1,NA,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 7",10,-0.5,"rp",4,405,"Non-Native","continuation","Non-Native 7 10","continuation/rp",0,405,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 7",22,-0.5,"rp",4,555,"Non-Native","continuation","Non-Native 7 22","continuation/rp",0,555,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 7",12,-0.5,"rp",2,241,"Non-Native","continuation","Non-Native 7 12","continuation/rp",0,241,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 7",2,-0.5,"rp",4,156,"Non-Native","continuation","Non-Native 7 2","continuation/rp",0,156,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 7",7,-0.5,"rp",1,164,"Non-Native","continuation","Non-Native 7 7","continuation/rp",0,164,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 7",8,-0.5,"rp",2,226,"Non-Native","continuation","Non-Native 7 8","continuation/rp",0,226,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 7",16,-0.5,"rp",2,227,"Non-Native","continuation","Non-Native 7 16","continuation/rp",0,227,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 7",23,-0.5,"rp",1,244,"Non-Native","continuation","Non-Native 7 23","continuation/rp",0,244,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 8",7,-0.5,"rp",2,127,"Non-Native","continuation","Non-Native 8 7","continuation/rp",0,127,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 8",20,-0.5,"rp",3,507,"Non-Native","continuation","Non-Native 8 20","continuation/rp",0,507,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 8",5,-0.5,"rp",4,628,"Non-Native","continuation","Non-Native 8 5","continuation/rp",0,628,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 8",12,-0.5,"rp",3,286,"Non-Native","continuation","Non-Native 8 12","continuation/rp",0,286,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 8",23,-0.5,"rp",2,94,"Non-Native","continuation","Non-Native 8 23","continuation/rp",0,94,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 8",22,-0.5,"rp",1,324,"Non-Native","continuation","Non-Native 8 22","continuation/rp",0,324,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 8",17,-0.5,"rp",4,337,"Non-Native","continuation","Non-Native 8 17","continuation/rp",0,337,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 8",24,-0.5,"rp",3,236,"Non-Native","continuation","Non-Native 8 24","continuation/rp",0,236,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 8",15,-0.5,"rp",2,244,"Non-Native","continuation","Non-Native 8 15","continuation/rp",0,244,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 8",1,-0.5,"rp",4,399,"Non-Native","continuation","Non-Native 8 1","continuation/rp",0,399,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 8",11,-0.5,"rp",2,385,"Non-Native","continuation","Non-Native 8 11","continuation/rp",0,385,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 8",9,-0.5,"rp",4,2246,"Non-Native","continuation","Non-Native 8 9","continuation/rp",0,2246,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 8",3,-0.5,"rp",2,248,"Non-Native","continuation","Non-Native 8 3","continuation/rp",0,248,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 8",6,-0.5,"rp",1,179,"Non-Native","continuation","Non-Native 8 6","continuation/rp",0,179,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 8",10,-0.5,"rp",1,342,"Non-Native","continuation","Non-Native 8 10","continuation/rp",0,342,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 8",16,-0.5,"rp",3,339,"Non-Native","continuation","Non-Native 8 16","continuation/rp",0,339,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 8",13,-0.5,"rp",4,397,"Non-Native","continuation","Non-Native 8 13","continuation/rp",0,397,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 8",4,-0.5,"rp",3,604,"Non-Native","continuation","Non-Native 8 4","continuation/rp",0,604,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 8",19,-0.5,"rp",2,235,"Non-Native","continuation","Non-Native 8 19","continuation/rp",0,235,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 8",8,-0.5,"rp",3,371,"Non-Native","continuation","Non-Native 8 8","continuation/rp",0,371,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 8",18,-0.5,"rp",1,312,"Non-Native","continuation","Non-Native 8 18","continuation/rp",0,312,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 8",14,-0.5,"rp",1,158,"Non-Native","continuation","Non-Native 8 14","continuation/rp",0,158,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 8",21,-0.5,"rp",4,449,"Non-Native","continuation","Non-Native 8 21","continuation/rp",0,449,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 8",2,-0.5,"rp",1,245,"Non-Native","continuation","Non-Native 8 2","continuation/rp",0,245,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 9",8,-0.5,"rp",4,247,"Non-Native","continuation","Non-Native 9 8","continuation/rp",0,247,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 9",14,-0.5,"rp",2,273,"Non-Native","continuation","Non-Native 9 14","continuation/rp",0,273,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 9",12,-0.5,"rp",4,410,"Non-Native","continuation","Non-Native 9 12","continuation/rp",0,410,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 9",16,-0.5,"rp",4,372,"Non-Native","continuation","Non-Native 9 16","continuation/rp",0,372,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 9",24,-0.5,"rp",4,203,"Non-Native","continuation","Non-Native 9 24","continuation/rp",0,203,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 9",6,-0.5,"rp",2,534,"Non-Native","continuation","Non-Native 9 6","continuation/rp",0,534,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 9",2,-0.5,"rp",2,209,"Non-Native","continuation","Non-Native 9 2","continuation/rp",0,209,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 9",3,-0.5,"rp",3,976,"Non-Native","continuation","Non-Native 9 3","continuation/rp",0,976,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 9",13,-0.5,"rp",1,158,"Non-Native","continuation","Non-Native 9 13","continuation/rp",0,158,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 9",10,-0.5,"rp",2,462,"Non-Native","continuation","Non-Native 9 10","continuation/rp",0,462,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 9",1,-0.5,"rp",1,230,"Non-Native","continuation","Non-Native 9 1","continuation/rp",0,230,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 9",19,-0.5,"rp",3,344,"Non-Native","continuation","Non-Native 9 19","continuation/rp",0,344,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 9",22,-0.5,"rp",2,521,"Non-Native","continuation","Non-Native 9 22","continuation/rp",0,521,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 9",11,-0.5,"rp",3,145,"Non-Native","continuation","Non-Native 9 11","continuation/rp",0,145,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 9",18,-0.5,"rp",2,219,"Non-Native","continuation","Non-Native 9 18","continuation/rp",0,219,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 9",17,-0.5,"rp",1,194,"Non-Native","continuation","Non-Native 9 17","continuation/rp",0,194,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 9",21,-0.5,"rp",1,227,"Non-Native","continuation","Non-Native 9 21","continuation/rp",0,227,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 9",5,-0.5,"rp",1,202,"Non-Native","continuation","Non-Native 9 5","continuation/rp",0,202,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 9",7,-0.5,"rp",3,624,"Non-Native","continuation","Non-Native 9 7","continuation/rp",0,624,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 9",15,-0.5,"rp",3,204,"Non-Native","continuation","Non-Native 9 15","continuation/rp",0,204,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 9",23,-0.5,"rp",3,380,"Non-Native","continuation","Non-Native 9 23","continuation/rp",0,380,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 9",9,-0.5,"rp",1,214,"Non-Native","continuation","Non-Native 9 9","continuation/rp",0,214,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 9",4,-0.5,"rp",4,262,"Non-Native","continuation","Non-Native 9 4","continuation/rp",0,262,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 9",20,-0.5,"rp",4,389,"Non-Native","continuation","Non-Native 9 20","continuation/rp",0,389,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 10",13,-0.5,"rp",2,217,"Non-Native","continuation","Non-Native 10 13","continuation/rp",0,217,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 10",18,-0.5,"rp",3,174,"Non-Native","continuation","Non-Native 10 18","continuation/rp",0,174,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 10",20,-0.5,"rp",1,339,"Non-Native","continuation","Non-Native 10 20","continuation/rp",0,339,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 10",3,-0.5,"rp",4,290,"Non-Native","continuation","Non-Native 10 3","continuation/rp",0,290,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 10",14,-0.5,"rp",3,0,"Non-Native","continuation","Non-Native 10 14","continuation/rp",1,NA,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 10",16,-0.5,"rp",1,272,"Non-Native","continuation","Non-Native 10 16","continuation/rp",0,272,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 10",6,-0.5,"rp",3,355,"Non-Native","continuation","Non-Native 10 6","continuation/rp",0,355,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 10",4,-0.5,"rp",1,177,"Non-Native","continuation","Non-Native 10 4","continuation/rp",0,177,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 10",10,-0.5,"rp",3,238,"Non-Native","continuation","Non-Native 10 10","continuation/rp",0,238,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 10",23,-0.5,"rp",4,292,"Non-Native","continuation","Non-Native 10 23","continuation/rp",0,292,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 10",7,-0.5,"rp",4,551,"Non-Native","continuation","Non-Native 10 7","continuation/rp",0,551,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 10",19,-0.5,"rp",4,345,"Non-Native","continuation","Non-Native 10 19","continuation/rp",0,345,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 10",21,-0.5,"rp",2,205,"Non-Native","continuation","Non-Native 10 21","continuation/rp",0,205,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 10",9,-0.5,"rp",2,0,"Non-Native","continuation","Non-Native 10 9","continuation/rp",1,NA,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 10",2,-0.5,"rp",3,187,"Non-Native","continuation","Non-Native 10 2","continuation/rp",0,187,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 10",1,-0.5,"rp",2,239,"Non-Native","continuation","Non-Native 10 1","continuation/rp",0,239,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 10",24,-0.5,"rp",1,333,"Non-Native","continuation","Non-Native 10 24","continuation/rp",0,333,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 10",22,-0.5,"rp",3,267,"Non-Native","continuation","Non-Native 10 22","continuation/rp",0,267,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 10",5,-0.5,"rp",2,252,"Non-Native","continuation","Non-Native 10 5","continuation/rp",0,252,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 10",12,-0.5,"rp",1,333,"Non-Native","continuation","Non-Native 10 12","continuation/rp",0,333,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 10",15,-0.5,"rp",4,269,"Non-Native","continuation","Non-Native 10 15","continuation/rp",0,269,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 10",17,-0.5,"rp",2,389,"Non-Native","continuation","Non-Native 10 17","continuation/rp",0,389,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 10",11,-0.5,"rp",4,227,"Non-Native","continuation","Non-Native 10 11","continuation/rp",0,227,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 10",8,-0.5,"rp",1,150,"Non-Native","continuation","Non-Native 10 8","continuation/rp",0,150,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 11",12,-0.5,"rp",2,367,"Non-Native","continuation","Non-Native 11 12","continuation/rp",0,367,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 11",9,-0.5,"rp",3,557,"Non-Native","continuation","Non-Native 11 9","continuation/rp",0,557,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 11",18,-0.5,"rp",4,400,"Non-Native","continuation","Non-Native 11 18","continuation/rp",0,400,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 11",17,-0.5,"rp",3,503,"Non-Native","continuation","Non-Native 11 17","continuation/rp",0,503,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 11",21,-0.5,"rp",3,456,"Non-Native","continuation","Non-Native 11 21","continuation/rp",0,456,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 11",3,-0.5,"rp",1,312,"Non-Native","continuation","Non-Native 11 3","continuation/rp",0,312,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 11",20,-0.5,"rp",2,222,"Non-Native","continuation","Non-Native 11 20","continuation/rp",0,222,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 11",10,-0.5,"rp",4,602,"Non-Native","continuation","Non-Native 11 10","continuation/rp",0,602,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 11",7,-0.5,"rp",1,326,"Non-Native","continuation","Non-Native 11 7","continuation/rp",0,326,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 11",2,-0.5,"rp",4,569,"Non-Native","continuation","Non-Native 11 2","continuation/rp",0,569,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 11",19,-0.5,"rp",1,447,"Non-Native","continuation","Non-Native 11 19","continuation/rp",0,447,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 11",5,-0.5,"rp",3,428,"Non-Native","continuation","Non-Native 11 5","continuation/rp",0,428,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 11",22,-0.5,"rp",4,412,"Non-Native","continuation","Non-Native 11 22","continuation/rp",0,412,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 11",6,-0.5,"rp",4,392,"Non-Native","continuation","Non-Native 11 6","continuation/rp",0,392,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 11",13,-0.5,"rp",3,343,"Non-Native","continuation","Non-Native 11 13","continuation/rp",0,343,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 11",14,-0.5,"rp",4,1044,"Non-Native","continuation","Non-Native 11 14","continuation/rp",0,1044,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 11",15,-0.5,"rp",1,513,"Non-Native","continuation","Non-Native 11 15","continuation/rp",0,513,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 11",8,-0.5,"rp",2,203,"Non-Native","continuation","Non-Native 11 8","continuation/rp",0,203,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 11",24,-0.5,"rp",2,1850,"Non-Native","continuation","Non-Native 11 24","continuation/rp",0,1850,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 11",1,-0.5,"rp",3,369,"Non-Native","continuation","Non-Native 11 1","continuation/rp",0,369,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 11",23,-0.5,"rp",1,394,"Non-Native","continuation","Non-Native 11 23","continuation/rp",0,394,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 12",18,-0.5,"rp",3,261,"Non-Native","continuation","Non-Native 12 18","continuation/rp",0,261,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 12",7,-0.5,"rp",4,211,"Non-Native","continuation","Non-Native 12 7","continuation/rp",0,211,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 12",8,-0.5,"rp",1,192,"Non-Native","continuation","Non-Native 12 8","continuation/rp",0,192,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 12",10,-0.5,"rp",3,198,"Non-Native","continuation","Non-Native 12 10","continuation/rp",0,198,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 12",22,-0.5,"rp",3,322,"Non-Native","continuation","Non-Native 12 22","continuation/rp",0,322,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 12",4,-0.5,"rp",1,174,"Non-Native","continuation","Non-Native 12 4","continuation/rp",0,174,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 12",23,-0.5,"rp",4,707,"Non-Native","continuation","Non-Native 12 23","continuation/rp",0,707,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 12",3,-0.5,"rp",4,276,"Non-Native","continuation","Non-Native 12 3","continuation/rp",0,276,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 12",17,-0.5,"rp",2,523,"Non-Native","continuation","Non-Native 12 17","continuation/rp",0,523,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 12",13,-0.5,"rp",2,192,"Non-Native","continuation","Non-Native 12 13","continuation/rp",0,192,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
