"controller","condition","item","reading_time","NA","subject","group_G","ambiguity_G","ambiguity","group"
"DashedSentence","exp1-4","17",6469,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","20",2196,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","3",2417,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","21",3887,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","14",4029,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","4",2582,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","5",5018,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","11",2915,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","23",2037,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","7",2656,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","16",2757,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","15",7923,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","24",4572,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","16",2889,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","2",6396,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","4",3885,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","22",3417,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","10",2120,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","20",1799,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","14",3453,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","12",4952,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","19",7784,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","8",2718,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","6",1604,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","7",5173,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","24",2758,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","11",6267,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","15",3401,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","5",3472,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","21",2950,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","17",3473,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","13",3666,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","9",2729,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","23",4126,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","3",4168,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","18",2719,"False","Non-Native 33","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","1",2785,"False","Non-Native 33","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","1",3738,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","24",3455,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","5",9138,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","22",2982,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","15",8222,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","10",2551,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","3",4689,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","21",18392,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","13",13731,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","2",14102,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","14",5863,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","9",3666,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","18",2674,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","4",3163,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","23",1909,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","8",5526,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","17",3499,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","20",2043,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","11",3767,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","7",2652,"False","Non-Native 34","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","6",2020,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","16",2513,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","12",3099,"False","Non-Native 34","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","12",3910,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","11",5357,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","19",2688,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","18",3218,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","20",4329,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","16",3363,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","22",3934,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","3",16782,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","2",2559,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","21",8230,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","4",3951,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","17",5846,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","1",2233,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","13",2376,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","14",23720,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","10",3039,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","15",9211,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","7",17174,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","8",5718,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","5",6802,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","9",2739,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","24",3150,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","6",2394,"False","Non-Native 35","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","23",9380,"False","Non-Native 35","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","5",7092,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","12",7515,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","3",6934,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","6",8648,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","20",4238,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","14",12164,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","21",2564,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","15",4032,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","23",3413,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","17",7792,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","11",23733,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","19",4559,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","16",3901,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","4",3203,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","10",7830,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","2",2704,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","7",3009,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","1",1874,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","9",3632,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","13",4881,"False","Non-Native 36","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","24",2586,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","22",9862,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","18",3598,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","8",3430,"False","Non-Native 36","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","8",2884,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","16",3667,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","17",5580,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","7",4938,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","18",2084,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","9",3387,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","24",2904,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","15",3678,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","12",3567,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","6",1703,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","10",1805,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","21",3690,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","2",3067,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","5",4576,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","20",2267,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","14",1905,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","23",2022,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","22",3116,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","13",2010,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","1",2062,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","4",1820,"False","Non-Native 37","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","19",7926,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","3",7743,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","11",2831,"False","Non-Native 37","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","20",9245,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","16",6652,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","6",10154,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","15",7710,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","13",8126,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","11",5131,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","21",4501,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","2",7470,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","12",10385,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","4",5654,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","5",5027,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","3",4924,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","23",3686,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","18",12468,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","9",3048,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","24",5849,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","1",2966,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","10",4548,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","19",5607,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","8",4044,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","7",4807,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","14",5431,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","17",3157,"False","Non-Native 38","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","22",4770,"False","Non-Native 38","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","11",7793,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","2",5791,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","24",5513,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","17",4440,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","9",7789,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","18",7758,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","7",8593,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","1",4735,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","20",3308,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","10",9429,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","16",3834,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","14",7141,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","22",3484,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","12",3253,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","8",3198,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","6",2905,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","23",6644,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","15",3480,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","5",3115,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","3",5006,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","13",4747,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","21",3771,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","4",2971,"False","Non-Native 39","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","19",2981,"False","Non-Native 39","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","23",3869,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","16",5718,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","24",5601,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","20",4421,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","6",6830,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","18",6427,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","8",5930,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","13",6013,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","10",4902,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","12",4089,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","5",5120,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","2",7972,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","22",7891,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","17",4139,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","4",4005,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","9",4200,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","7",3538,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","3",2909,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","1",3976,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","14",3766,"False","Non-Native 40","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","15",5374,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","11",5659,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","21",3422,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","19",3965,"False","Non-Native 40","Non-Native","Unambiguous",-0.5,0.5
